Tool,Size,Scenario,PhaseName,MetricName,RunIndex,MetricValue,Iteration,CaseName,Sequence
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,BasicXform,EMFResourceInitialization,Time,3,201066,1,StatisticBasedCase,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,BasicXform,EMFResourceInitialization,Memory,3,9479192,1,StatisticBasedCase,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,BasicXform,Generation,Time,3,116061515,1,StatisticBasedCase,2
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,BasicXform,Generation,Memory,3,11263232,1,StatisticBasedCase,2
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,BasicXform,Initialization,Time,3,63954381,1,StatisticBasedCase,3
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,BasicXform,Initialization,Memory,3,12147112,1,StatisticBasedCase,3
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,BasicXform,Initialization,PeakMemory,3,74134920,1,StatisticBasedCase,3
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,BasicXform,Initialization,AverageMemory,3,52660072,1,StatisticBasedCase,3
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,BasicXform,M2MTransformation1,Time,3,46150813,1,StatisticBasedCase,4
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,BasicXform,M2MTransformation1,Memory,3,12701760,1,StatisticBasedCase,4
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,BasicXform,M2MTransformation1,PeakMemory,3,33622592,1,StatisticBasedCase,4
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,BasicXform,M2MTransformation1,AverageMemory,3,33622592,1,StatisticBasedCase,4
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,BasicXform,Modification,Time,3,235117,1,StatisticBasedCase,5
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,BasicXform,Modification,Memory,3,12701536,1,StatisticBasedCase,5
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,BasicXform,M2MTransformation2,Time,3,47505514,1,StatisticBasedCase,6
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,BasicXform,M2MTransformation2,Memory,3,12705808,1,StatisticBasedCase,6
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,BasicXform,M2MTransformation2,AverageMemory,3,34177216,1,StatisticBasedCase,6
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,BasicXform,M2MTransformation2,PeakMemory,3,34177216,1,StatisticBasedCase,6
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,BasicXform,Modification,Time,3,142623,2,StatisticBasedCase,7
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,BasicXform,Modification,Memory,3,12705712,2,StatisticBasedCase,7
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,BasicXform,M2MTransformation2,Time,3,46113964,2,StatisticBasedCase,8
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,BasicXform,M2MTransformation2,Memory,3,12710080,2,StatisticBasedCase,8
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,BasicXform,M2MTransformation2,PeakMemory,3,55656248,2,StatisticBasedCase,8
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,BasicXform,M2MTransformation2,AverageMemory,3,34181392,2,StatisticBasedCase,8
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,BasicXform,Modification,Time,3,139397,3,StatisticBasedCase,9
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,BasicXform,Modification,Memory,3,12709856,3,StatisticBasedCase,9
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,BasicXform,M2MTransformation2,Time,3,43603049,3,StatisticBasedCase,10
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,BasicXform,M2MTransformation2,Memory,3,12716400,3,StatisticBasedCase,10
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,BasicXform,M2MTransformation2,AverageMemory,3,34185536,3,StatisticBasedCase,10
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,BasicXform,M2MTransformation2,PeakMemory,3,34185536,3,StatisticBasedCase,10
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,BasicXform,Modification,Time,3,164574,4,StatisticBasedCase,11
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,BasicXform,Modification,Memory,3,12716240,4,StatisticBasedCase,11
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,BasicXform,M2MTransformation2,Time,3,42267422,4,StatisticBasedCase,12
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,BasicXform,M2MTransformation2,Memory,3,12722712,4,StatisticBasedCase,12
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,BasicXform,M2MTransformation2,PeakMemory,3,34191944,4,StatisticBasedCase,12
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,BasicXform,M2MTransformation2,AverageMemory,3,34191944,4,StatisticBasedCase,12
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,BasicXform,Modification,Time,3,157083,5,StatisticBasedCase,13
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,BasicXform,Modification,Memory,3,12722488,5,StatisticBasedCase,13
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,BasicXform,M2MTransformation2,Time,3,38305593,5,StatisticBasedCase,14
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,BasicXform,M2MTransformation2,Memory,3,12727472,5,StatisticBasedCase,14
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,BasicXform,M2MTransformation2,PeakMemory,3,34198168,5,StatisticBasedCase,14
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,BasicXform,M2MTransformation2,AverageMemory,3,34198168,5,StatisticBasedCase,14
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,64,BasicXform,EMFResourceInitialization,Time,3,257441,1,StatisticBasedCase,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,64,BasicXform,EMFResourceInitialization,Memory,3,10176608,1,StatisticBasedCase,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,64,BasicXform,Generation,Time,3,71774964674,1,StatisticBasedCase,2
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,64,BasicXform,Generation,Memory,3,1721377544,1,StatisticBasedCase,2
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,64,BasicXform,Initialization,Time,3,3634853814,1,StatisticBasedCase,3
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,64,BasicXform,Initialization,Memory,3,196251032,1,StatisticBasedCase,3
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,64,BasicXform,Initialization,PeakMemory,3,947588216,1,StatisticBasedCase,3
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,64,BasicXform,Initialization,AverageMemory,3,504741538,1,StatisticBasedCase,3
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,64,BasicXform,M2MTransformation1,Time,3,1287919139,1,StatisticBasedCase,4
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,64,BasicXform,M2MTransformation1,Memory,3,226838664,1,StatisticBasedCase,4
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,64,BasicXform,M2MTransformation1,PeakMemory,3,1012217192,1,StatisticBasedCase,4
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,64,BasicXform,M2MTransformation1,AverageMemory,3,653342717,1,StatisticBasedCase,4
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,64,BasicXform,Modification,Time,3,1071991,1,StatisticBasedCase,5
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,64,BasicXform,Modification,Memory,3,226837944,1,StatisticBasedCase,5
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,64,BasicXform,M2MTransformation2,Time,3,1194268698,1,StatisticBasedCase,6
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,64,BasicXform,M2MTransformation2,Memory,3,226853088,1,StatisticBasedCase,6
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,64,BasicXform,M2MTransformation2,PeakMemory,3,1005129080,1,StatisticBasedCase,6
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,64,BasicXform,M2MTransformation2,AverageMemory,3,708637525,1,StatisticBasedCase,6
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,64,BasicXform,Modification,Time,3,612534,2,StatisticBasedCase,7
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,64,BasicXform,Modification,Memory,3,226852304,2,StatisticBasedCase,7
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,64,BasicXform,M2MTransformation2,Time,3,1157304226,2,StatisticBasedCase,8
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,64,BasicXform,M2MTransformation2,Memory,3,226851272,2,StatisticBasedCase,8
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,64,BasicXform,M2MTransformation2,PeakMemory,3,1005143088,2,StatisticBasedCase,8
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,64,BasicXform,M2MTransformation2,AverageMemory,3,721005466,2,StatisticBasedCase,8
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,64,BasicXform,Modification,Time,3,686168,3,StatisticBasedCase,9
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,64,BasicXform,Modification,Memory,3,226851288,3,StatisticBasedCase,9
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,64,BasicXform,M2MTransformation2,Time,3,1118779515,3,StatisticBasedCase,10
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,64,BasicXform,M2MTransformation2,Memory,3,226862096,3,StatisticBasedCase,10
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,64,BasicXform,M2MTransformation2,PeakMemory,3,1005142432,3,StatisticBasedCase,10
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,64,BasicXform,M2MTransformation2,AverageMemory,3,721004704,3,StatisticBasedCase,10
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,64,BasicXform,Modification,Time,3,683353,4,StatisticBasedCase,11
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,64,BasicXform,Modification,Memory,3,226862136,4,StatisticBasedCase,11
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,64,BasicXform,M2MTransformation2,Time,3,1084640635,4,StatisticBasedCase,12
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,64,BasicXform,M2MTransformation2,Memory,3,226863552,4,StatisticBasedCase,12
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,64,BasicXform,M2MTransformation2,AverageMemory,3,733369106,4,StatisticBasedCase,12
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,64,BasicXform,M2MTransformation2,PeakMemory,3,1005152896,4,StatisticBasedCase,12
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,64,BasicXform,Modification,Time,3,319148,5,StatisticBasedCase,13
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,64,BasicXform,Modification,Memory,3,226863592,5,StatisticBasedCase,13
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,64,BasicXform,M2MTransformation2,Time,3,1062361643,5,StatisticBasedCase,14
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,64,BasicXform,M2MTransformation2,Memory,3,226866128,5,StatisticBasedCase,14
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,64,BasicXform,M2MTransformation2,PeakMemory,3,1005154320,5,StatisticBasedCase,14
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,64,BasicXform,M2MTransformation2,AverageMemory,3,745724338,5,StatisticBasedCase,14
BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,EMFResourceInitialization,Time,2,197905,1,StatisticBasedCase,1
BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,EMFResourceInitialization,Memory,2,9392752,1,StatisticBasedCase,1
BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,Generation,Time,2,1617237664,1,StatisticBasedCase,2
BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,Generation,Memory,2,48430128,1,StatisticBasedCase,2
BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,Initialization,Time,2,14644,1,StatisticBasedCase,3
BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,Initialization,Memory,2,12098944,1,StatisticBasedCase,3
BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,Initialization,PeakMemory,2,32039392,1,StatisticBasedCase,3
BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,Initialization,AverageMemory,2,22069268,1,StatisticBasedCase,3
BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,M2MTransformation1,Time,2,28781673094,1,StatisticBasedCase,4
BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,M2MTransformation1,Memory,2,15910488,1,StatisticBasedCase,4
BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,M2MTransformation1,PeakMemory,2,1450579784,1,StatisticBasedCase,4
BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,M2MTransformation1,AverageMemory,2,693658413,1,StatisticBasedCase,4
BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,Modification,Time,2,274079,1,StatisticBasedCase,5
BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,Modification,Memory,2,15910608,1,StatisticBasedCase,5
BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,M2MTransformation2,Time,2,29388596141,1,StatisticBasedCase,6
BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,M2MTransformation2,Memory,2,16894408,1,StatisticBasedCase,6
BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,M2MTransformation2,PeakMemory,2,1451090304,1,StatisticBasedCase,6
BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,M2MTransformation2,AverageMemory,2,666850384,1,StatisticBasedCase,6
BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,Modification,Time,2,174643,2,StatisticBasedCase,7
BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,Modification,Memory,2,16894496,2,StatisticBasedCase,7
BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,M2MTransformation2,Time,2,29499782893,2,StatisticBasedCase,8
BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,M2MTransformation2,Memory,2,17929328,2,StatisticBasedCase,8
BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,M2MTransformation2,PeakMemory,2,1452219568,2,StatisticBasedCase,8
BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,M2MTransformation2,AverageMemory,2,692342016,2,StatisticBasedCase,8
BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,Modification,Time,2,206229,3,StatisticBasedCase,9
BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,Modification,Memory,2,17929416,3,StatisticBasedCase,9
BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,M2MTransformation2,Time,2,29665571368,3,StatisticBasedCase,10
BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,M2MTransformation2,Memory,2,18867496,3,StatisticBasedCase,10
BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,M2MTransformation2,AverageMemory,2,642515666,3,StatisticBasedCase,10
BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,M2MTransformation2,PeakMemory,2,1453082408,3,StatisticBasedCase,10
BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,Modification,Time,2,275954,4,StatisticBasedCase,11
BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,Modification,Memory,2,18867608,4,StatisticBasedCase,11
BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,M2MTransformation2,Time,2,29480024674,4,StatisticBasedCase,12
BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,M2MTransformation2,Memory,2,20004000,4,StatisticBasedCase,12
BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,M2MTransformation2,PeakMemory,2,1454430272,4,StatisticBasedCase,12
BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,M2MTransformation2,AverageMemory,2,730498688,4,StatisticBasedCase,12
BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,Modification,Time,2,185689,5,StatisticBasedCase,13
BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,Modification,Memory,2,20004112,5,StatisticBasedCase,13
BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,M2MTransformation2,Time,2,29595174135,5,StatisticBasedCase,14
BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,M2MTransformation2,Memory,2,20945248,5,StatisticBasedCase,14
BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,M2MTransformation2,PeakMemory,2,1455075184,5,StatisticBasedCase,14
BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,M2MTransformation2,AverageMemory,2,703570757,5,StatisticBasedCase,14
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,BasicXform,EMFResourceInitialization,Time,2,591558,1,StatisticBasedCase,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,BasicXform,EMFResourceInitialization,Memory,2,10170760,1,StatisticBasedCase,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,BasicXform,Generation,Time,2,73269355993,1,StatisticBasedCase,2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,BasicXform,Generation,Memory,2,1782964968,1,StatisticBasedCase,2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,BasicXform,Initialization,Time,2,2118518792,1,StatisticBasedCase,3
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,BasicXform,Initialization,Memory,2,206193592,1,StatisticBasedCase,3
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,BasicXform,Initialization,PeakMemory,2,706286800,1,StatisticBasedCase,3
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,BasicXform,Initialization,AverageMemory,2,410768650,1,StatisticBasedCase,3
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,BasicXform,M2MTransformation1,Time,2,1400100683,1,StatisticBasedCase,4
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,BasicXform,M2MTransformation1,Memory,2,260254256,1,StatisticBasedCase,4
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,BasicXform,M2MTransformation1,PeakMemory,2,1007273464,1,StatisticBasedCase,4
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,BasicXform,M2MTransformation1,AverageMemory,2,663953752,1,StatisticBasedCase,4
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,BasicXform,Modification,Time,2,945101,1,StatisticBasedCase,5
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,BasicXform,Modification,Memory,2,260254912,1,StatisticBasedCase,5
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,BasicXform,M2MTransformation2,Time,2,1255813638,1,StatisticBasedCase,6
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,BasicXform,M2MTransformation2,Memory,2,260256800,1,StatisticBasedCase,6
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,BasicXform,M2MTransformation2,PeakMemory,2,1061335144,1,StatisticBasedCase,6
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,BasicXform,M2MTransformation2,AverageMemory,2,743446480,1,StatisticBasedCase,6
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,BasicXform,Modification,Time,2,653614,2,StatisticBasedCase,7
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,BasicXform,Modification,Memory,2,260256208,2,StatisticBasedCase,7
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,BasicXform,M2MTransformation2,Time,2,1165777439,2,StatisticBasedCase,8
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,BasicXform,M2MTransformation2,Memory,2,260260488,2,StatisticBasedCase,8
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,BasicXform,M2MTransformation2,AverageMemory,2,756163317,2,StatisticBasedCase,8
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,BasicXform,M2MTransformation2,PeakMemory,2,1099934560,2,StatisticBasedCase,8
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,BasicXform,Modification,Time,2,570003,3,StatisticBasedCase,9
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,BasicXform,Modification,Memory,2,260260920,3,StatisticBasedCase,9
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,BasicXform,M2MTransformation2,Time,2,1124488170,3,StatisticBasedCase,10
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,BasicXform,M2MTransformation2,Memory,2,260273176,3,StatisticBasedCase,10
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,BasicXform,M2MTransformation2,PeakMemory,2,1061341264,3,StatisticBasedCase,10
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,BasicXform,M2MTransformation2,AverageMemory,2,768883661,3,StatisticBasedCase,10
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,BasicXform,Modification,Time,2,592468,4,StatisticBasedCase,11
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,BasicXform,Modification,Memory,2,260273600,4,StatisticBasedCase,11
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,BasicXform,M2MTransformation2,Time,2,1118581656,4,StatisticBasedCase,12
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,BasicXform,M2MTransformation2,Memory,2,260271224,4,StatisticBasedCase,12
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,BasicXform,M2MTransformation2,PeakMemory,2,1061353560,4,StatisticBasedCase,12
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,BasicXform,M2MTransformation2,AverageMemory,2,768896098,4,StatisticBasedCase,12
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,BasicXform,Modification,Time,2,315278,5,StatisticBasedCase,13
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,BasicXform,Modification,Memory,2,260271744,5,StatisticBasedCase,13
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,BasicXform,M2MTransformation2,Time,2,1149360105,5,StatisticBasedCase,14
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,BasicXform,M2MTransformation2,Memory,2,260284392,5,StatisticBasedCase,14
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,BasicXform,M2MTransformation2,PeakMemory,2,1061352120,5,StatisticBasedCase,14
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,BasicXform,M2MTransformation2,AverageMemory,2,756178962,5,StatisticBasedCase,14
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,BasicXform,EMFResourceInitialization,Time,2,220287,1,StatisticBasedCase,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,BasicXform,EMFResourceInitialization,Memory,2,9464808,1,StatisticBasedCase,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,BasicXform,Generation,Time,2,69065226,1,StatisticBasedCase,2
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,BasicXform,Generation,Memory,2,10634784,1,StatisticBasedCase,2
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,BasicXform,Initialization,Time,2,63622051,1,StatisticBasedCase,3
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,BasicXform,Initialization,Memory,2,11965392,1,StatisticBasedCase,3
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,BasicXform,Initialization,AverageMemory,2,52530500,1,StatisticBasedCase,3
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,BasicXform,Initialization,PeakMemory,2,95480200,1,StatisticBasedCase,3
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,BasicXform,M2MTransformation1,Time,2,30010076,1,StatisticBasedCase,4
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,BasicXform,M2MTransformation1,Memory,2,12241664,1,StatisticBasedCase,4
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,BasicXform,M2MTransformation1,AverageMemory,2,33440872,1,StatisticBasedCase,4
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,BasicXform,M2MTransformation1,PeakMemory,2,33440872,1,StatisticBasedCase,4
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,BasicXform,Modification,Time,2,124150,1,StatisticBasedCase,5
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,BasicXform,Modification,Memory,2,12241448,1,StatisticBasedCase,5
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,BasicXform,M2MTransformation2,Time,2,30815640,1,StatisticBasedCase,6
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,BasicXform,M2MTransformation2,Memory,2,12247536,1,StatisticBasedCase,6
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,BasicXform,M2MTransformation2,PeakMemory,2,33717128,1,StatisticBasedCase,6
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,BasicXform,M2MTransformation2,AverageMemory,2,33717128,1,StatisticBasedCase,6
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,BasicXform,Modification,Time,2,124288,2,StatisticBasedCase,7
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,BasicXform,Modification,Memory,2,12247320,2,StatisticBasedCase,7
