RunIndex,Scenario,PhaseName,Sequence,MetricValue,MetricName,Tool,Iteration,Size,CaseName
2,BasicXform,M2MTransformation1,4,88568876,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,8,StatisticBasedCase
2,BasicXform,M2MTransformation1,4,142255984,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,8,StatisticBasedCase
2,BasicXform,Modification,5,269951,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,8,StatisticBasedCase
2,BasicXform,Modification,5,15930960,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,8,StatisticBasedCase
2,BasicXform,M2MTransformation2,6,195249779,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,8,StatisticBasedCase
2,BasicXform,M2MTransformation2,6,15940720,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,8,StatisticBasedCase
2,BasicXform,M2MTransformation2,6,166255776,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,8,StatisticBasedCase
2,BasicXform,M2MTransformation2,6,101831184,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,8,StatisticBasedCase
2,BasicXform,Modification,7,242905,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,8,StatisticBasedCase
2,BasicXform,Modification,7,15940520,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,8,StatisticBasedCase
2,BasicXform,M2MTransformation2,8,192034058,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,8,StatisticBasedCase
2,BasicXform,M2MTransformation2,8,15950056,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,8,StatisticBasedCase
2,BasicXform,M2MTransformation2,8,187740136,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,8,StatisticBasedCase
2,BasicXform,M2MTransformation2,8,101840716,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,8,StatisticBasedCase
2,BasicXform,Modification,9,184174,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,8,StatisticBasedCase
2,BasicXform,Modification,9,15949856,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,8,StatisticBasedCase
2,BasicXform,M2MTransformation2,10,188586939,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,8,StatisticBasedCase
2,BasicXform,M2MTransformation2,10,15956448,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,8,StatisticBasedCase
2,BasicXform,M2MTransformation2,10,166274512,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,8,StatisticBasedCase
2,BasicXform,M2MTransformation2,10,101850000,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,8,StatisticBasedCase
2,BasicXform,Modification,11,185615,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,8,StatisticBasedCase
2,BasicXform,Modification,11,15956272,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,8,StatisticBasedCase
2,BasicXform,M2MTransformation2,12,177293731,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,8,StatisticBasedCase
2,BasicXform,M2MTransformation2,12,15961136,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,8,StatisticBasedCase
2,BasicXform,M2MTransformation2,12,166281096,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,8,StatisticBasedCase
2,BasicXform,M2MTransformation2,12,101856512,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,8,StatisticBasedCase
2,BasicXform,Modification,13,263152,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,8,StatisticBasedCase
2,BasicXform,Modification,13,15960960,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,8,StatisticBasedCase
2,BasicXform,M2MTransformation2,14,164076699,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,8,StatisticBasedCase
2,BasicXform,M2MTransformation2,14,15970328,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,8,StatisticBasedCase
2,BasicXform,M2MTransformation2,14,101861312,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,8,StatisticBasedCase
2,BasicXform,M2MTransformation2,14,166286032,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,8,StatisticBasedCase
3,BasicXform,EMFResourceInitialization,1,375054,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,8,StatisticBasedCase
3,BasicXform,EMFResourceInitialization,1,9561544,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,8,StatisticBasedCase
3,BasicXform,Generation,2,804557697,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,8,StatisticBasedCase
3,BasicXform,Generation,2,33423136,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,8,StatisticBasedCase
3,BasicXform,Initialization,3,108418681,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,8,StatisticBasedCase
3,BasicXform,Initialization,3,22715496,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,8,StatisticBasedCase
3,BasicXform,Initialization,3,64335312,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,8,StatisticBasedCase
3,BasicXform,Initialization,3,96547576,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,8,StatisticBasedCase
3,BasicXform,M2MTransformation1,4,87706214,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,8,StatisticBasedCase
3,BasicXform,M2MTransformation1,4,28017808,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,8,StatisticBasedCase
3,BasicXform,M2MTransformation1,4,65665976,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,8,StatisticBasedCase
3,BasicXform,M2MTransformation1,4,54928456,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,8,StatisticBasedCase
3,BasicXform,Modification,5,556108,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,8,StatisticBasedCase
3,BasicXform,Modification,5,28031656,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,8,StatisticBasedCase
3,BasicXform,M2MTransformation2,6,104375179,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,8,StatisticBasedCase
3,BasicXform,M2MTransformation2,6,28136608,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,8,StatisticBasedCase
3,BasicXform,M2MTransformation2,6,70982136,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,8,StatisticBasedCase
3,BasicXform,M2MTransformation2,6,60244712,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,8,StatisticBasedCase
3,BasicXform,Modification,7,606282,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,8,StatisticBasedCase
3,BasicXform,Modification,7,28151536,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,8,StatisticBasedCase
3,BasicXform,M2MTransformation2,8,97502088,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,8,StatisticBasedCase
3,BasicXform,M2MTransformation2,8,28163984,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,8,StatisticBasedCase
3,BasicXform,M2MTransformation2,8,71102024,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,8,StatisticBasedCase
3,BasicXform,M2MTransformation2,8,60364596,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,8,StatisticBasedCase
3,BasicXform,Modification,9,495590,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,8,StatisticBasedCase
3,BasicXform,Modification,9,28179728,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,8,StatisticBasedCase
3,BasicXform,M2MTransformation2,10,88822858,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,8,StatisticBasedCase
3,BasicXform,M2MTransformation2,10,28190048,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,8,StatisticBasedCase
3,BasicXform,M2MTransformation2,10,71130208,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,8,StatisticBasedCase
3,BasicXform,M2MTransformation2,10,60392784,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,8,StatisticBasedCase
3,BasicXform,Modification,11,495817,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,8,StatisticBasedCase
3,BasicXform,Modification,11,28205728,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,8,StatisticBasedCase
3,BasicXform,M2MTransformation2,12,75135032,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,8,StatisticBasedCase
3,BasicXform,M2MTransformation2,12,28414040,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,8,StatisticBasedCase
3,BasicXform,M2MTransformation2,12,71156424,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,8,StatisticBasedCase
3,BasicXform,M2MTransformation2,12,60418904,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,8,StatisticBasedCase
3,BasicXform,Modification,13,554653,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,8,StatisticBasedCase
3,BasicXform,Modification,13,28429968,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,8,StatisticBasedCase
3,BasicXform,M2MTransformation2,14,68283288,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,8,StatisticBasedCase
3,BasicXform,M2MTransformation2,14,28442952,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,8,StatisticBasedCase
3,BasicXform,M2MTransformation2,14,71380640,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,8,StatisticBasedCase
3,BasicXform,M2MTransformation2,14,60643120,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,8,StatisticBasedCase
3,BasicXform,EMFResourceInitialization,1,327438,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,2,StatisticBasedCase
3,BasicXform,EMFResourceInitialization,1,9492632,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,2,StatisticBasedCase
3,BasicXform,Generation,2,91620959,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,2,StatisticBasedCase
3,BasicXform,Generation,2,11509912,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,2,StatisticBasedCase
3,BasicXform,Initialization,3,34456532,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,2,StatisticBasedCase
3,BasicXform,Initialization,3,11772192,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,2,StatisticBasedCase
3,BasicXform,Initialization,3,63411016,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,2,StatisticBasedCase
3,BasicXform,Initialization,3,41936152,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,2,StatisticBasedCase
3,BasicXform,M2MTransformation1,4,18749921,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,2,StatisticBasedCase
3,BasicXform,M2MTransformation1,4,12941904,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,2,StatisticBasedCase
3,BasicXform,M2MTransformation1,4,33247624,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,2,StatisticBasedCase
3,BasicXform,M2MTransformation1,4,43985064,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,2,StatisticBasedCase
3,BasicXform,Modification,5,271366,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,2,StatisticBasedCase
3,BasicXform,Modification,5,12944904,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,2,StatisticBasedCase
3,BasicXform,M2MTransformation2,6,20609569,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,2,StatisticBasedCase
3,BasicXform,M2MTransformation2,6,12975272,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,2,StatisticBasedCase
3,BasicXform,M2MTransformation2,6,34420536,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,2,StatisticBasedCase
3,BasicXform,M2MTransformation2,6,34420536,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,2,StatisticBasedCase
3,BasicXform,Modification,7,209631,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,2,StatisticBasedCase
3,BasicXform,Modification,7,12978416,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,2,StatisticBasedCase
3,BasicXform,M2MTransformation2,8,19444269,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,2,StatisticBasedCase
3,BasicXform,M2MTransformation2,8,12984344,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,2,StatisticBasedCase
3,BasicXform,M2MTransformation2,8,55928904,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,2,StatisticBasedCase
3,BasicXform,M2MTransformation2,8,34454048,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,2,StatisticBasedCase
3,BasicXform,Modification,9,230579,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,2,StatisticBasedCase
3,BasicXform,Modification,9,12987552,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,2,StatisticBasedCase
3,BasicXform,M2MTransformation2,10,20583688,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,2,StatisticBasedCase
3,BasicXform,M2MTransformation2,10,12995608,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,2,StatisticBasedCase
3,BasicXform,M2MTransformation2,10,34463184,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,2,StatisticBasedCase
3,BasicXform,M2MTransformation2,10,55938040,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,2,StatisticBasedCase
3,BasicXform,Modification,11,266212,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,2,StatisticBasedCase
3,BasicXform,Modification,11,12998744,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,2,StatisticBasedCase
3,BasicXform,M2MTransformation2,12,18421496,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,2,StatisticBasedCase
3,BasicXform,M2MTransformation2,12,13052448,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,2,StatisticBasedCase
3,BasicXform,M2MTransformation2,12,34474400,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,2,StatisticBasedCase
3,BasicXform,M2MTransformation2,12,34474400,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,2,StatisticBasedCase
3,BasicXform,Modification,13,195626,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,2,StatisticBasedCase
3,BasicXform,Modification,13,13055712,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,2,StatisticBasedCase
3,BasicXform,M2MTransformation2,14,17012687,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,2,StatisticBasedCase
3,BasicXform,M2MTransformation2,14,13062712,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,2,StatisticBasedCase
3,BasicXform,M2MTransformation2,14,34531344,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,2,StatisticBasedCase
3,BasicXform,M2MTransformation2,14,34531344,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,2,StatisticBasedCase
2,BasicXform,EMFResourceInitialization,1,169827,Time,BATCH_OPTIMIZED-TEMPLATE,1,4,StatisticBasedCase
2,BasicXform,EMFResourceInitialization,1,9385400,Memory,BATCH_OPTIMIZED-TEMPLATE,1,4,StatisticBasedCase
2,BasicXform,Generation,2,289158065,Time,BATCH_OPTIMIZED-TEMPLATE,1,4,StatisticBasedCase
2,BasicXform,Generation,2,16065688,Memory,BATCH_OPTIMIZED-TEMPLATE,1,4,StatisticBasedCase
2,BasicXform,Initialization,3,13046,Time,BATCH_OPTIMIZED-TEMPLATE,1,4,StatisticBasedCase
2,BasicXform,Initialization,3,9873384,Memory,BATCH_OPTIMIZED-TEMPLATE,1,4,StatisticBasedCase
2,BasicXform,Initialization,3,31348784,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,1,4,StatisticBasedCase
2,BasicXform,Initialization,3,20611184,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,1,4,StatisticBasedCase
2,BasicXform,M2MTransformation1,4,2219792646,Time,BATCH_OPTIMIZED-TEMPLATE,1,4,StatisticBasedCase
2,BasicXform,M2MTransformation1,4,10681488,Memory,BATCH_OPTIMIZED-TEMPLATE,1,4,StatisticBasedCase
2,BasicXform,M2MTransformation1,4,321899524,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,1,4,StatisticBasedCase
2,BasicXform,M2MTransformation1,4,1084467224,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,1,4,StatisticBasedCase
2,BasicXform,Modification,5,190747,Time,BATCH_OPTIMIZED-TEMPLATE,1,4,StatisticBasedCase
2,BasicXform,Modification,5,10681608,Memory,BATCH_OPTIMIZED-TEMPLATE,1,4,StatisticBasedCase
2,BasicXform,M2MTransformation2,6,1912277607,Time,BATCH_OPTIMIZED-TEMPLATE,1,4,StatisticBasedCase
2,BasicXform,M2MTransformation2,6,10916032,Memory,BATCH_OPTIMIZED-TEMPLATE,1,4,StatisticBasedCase
2,BasicXform,M2MTransformation2,6,188415440,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,1,4,StatisticBasedCase
2,BasicXform,M2MTransformation2,6,1439760000,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,1,4,StatisticBasedCase
2,BasicXform,Modification,7,142971,Time,BATCH_OPTIMIZED-TEMPLATE,2,4,StatisticBasedCase
2,BasicXform,Modification,7,10916120,Memory,BATCH_OPTIMIZED-TEMPLATE,2,4,StatisticBasedCase
2,BasicXform,M2MTransformation2,8,1910694882,Time,BATCH_OPTIMIZED-TEMPLATE,2,4,StatisticBasedCase
2,BasicXform,M2MTransformation2,8,11164088,Memory,BATCH_OPTIMIZED-TEMPLATE,2,4,StatisticBasedCase
2,BasicXform,M2MTransformation2,8,1441344192,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,2,4,StatisticBasedCase
2,BasicXform,M2MTransformation2,8,667471181,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,2,4,StatisticBasedCase
2,BasicXform,Modification,9,80209,Time,BATCH_OPTIMIZED-TEMPLATE,3,4,StatisticBasedCase
2,BasicXform,Modification,9,11164176,Memory,BATCH_OPTIMIZED-TEMPLATE,3,4,StatisticBasedCase
2,BasicXform,M2MTransformation2,10,1922006611,Time,BATCH_OPTIMIZED-TEMPLATE,3,4,StatisticBasedCase
2,BasicXform,M2MTransformation2,10,11389624,Memory,BATCH_OPTIMIZED-TEMPLATE,3,4,StatisticBasedCase
2,BasicXform,M2MTransformation2,10,1441723240,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,3,4,StatisticBasedCase
2,BasicXform,M2MTransformation2,10,670465752,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,3,4,StatisticBasedCase
2,BasicXform,Modification,11,74683,Time,BATCH_OPTIMIZED-TEMPLATE,4,4,StatisticBasedCase
2,BasicXform,Modification,11,11389736,Memory,BATCH_OPTIMIZED-TEMPLATE,4,4,StatisticBasedCase
2,BasicXform,M2MTransformation2,12,1928796218,Time,BATCH_OPTIMIZED-TEMPLATE,4,4,StatisticBasedCase
2,BasicXform,M2MTransformation2,12,11665920,Memory,BATCH_OPTIMIZED-TEMPLATE,4,4,StatisticBasedCase
2,BasicXform,M2MTransformation2,12,669732064,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,4,4,StatisticBasedCase
2,BasicXform,M2MTransformation2,12,1443065080,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,4,4,StatisticBasedCase
2,BasicXform,Modification,13,113287,Time,BATCH_OPTIMIZED-TEMPLATE,5,4,StatisticBasedCase
2,BasicXform,Modification,13,11666032,Memory,BATCH_OPTIMIZED-TEMPLATE,5,4,StatisticBasedCase
2,BasicXform,M2MTransformation2,14,1933054414,Time,BATCH_OPTIMIZED-TEMPLATE,5,4,StatisticBasedCase
2,BasicXform,M2MTransformation2,14,11894512,Memory,BATCH_OPTIMIZED-TEMPLATE,5,4,StatisticBasedCase
2,BasicXform,M2MTransformation2,14,679424360,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,5,4,StatisticBasedCase
2,BasicXform,M2MTransformation2,14,1443281864,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,5,4,StatisticBasedCase
1,BasicXform,EMFResourceInitialization,1,263179,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,32,StatisticBasedCase
1,BasicXform,EMFResourceInitialization,1,9940784,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,32,StatisticBasedCase
1,BasicXform,Generation,2,14156280553,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,32,StatisticBasedCase
1,BasicXform,Generation,2,389132248,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,32,StatisticBasedCase
1,BasicXform,Initialization,3,1784340436,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,32,StatisticBasedCase
1,BasicXform,Initialization,3,215273832,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,32,StatisticBasedCase
1,BasicXform,Initialization,3,490555258,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,32,StatisticBasedCase
1,BasicXform,Initialization,3,955706560,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,32,StatisticBasedCase
1,BasicXform,M2MTransformation1,4,730366464,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,32,StatisticBasedCase
1,BasicXform,M2MTransformation1,4,248317600,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,32,StatisticBasedCase
1,BasicXform,M2MTransformation1,4,503750448,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,32,StatisticBasedCase
1,BasicXform,M2MTransformation1,4,375439268,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,32,StatisticBasedCase
1,BasicXform,Modification,5,7462843,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,32,StatisticBasedCase
1,BasicXform,Modification,5,250900648,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,32,StatisticBasedCase
1,BasicXform,M2MTransformation2,6,114476,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,32,StatisticBasedCase
1,BasicXform,M2MTransformation2,6,250901528,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,32,StatisticBasedCase
1,BasicXform,M2MTransformation2,6,379391896,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,32,StatisticBasedCase
1,BasicXform,M2MTransformation2,6,314967368,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,32,StatisticBasedCase
1,BasicXform,Modification,7,1934843,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,32,StatisticBasedCase
1,BasicXform,Modification,7,250922504,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,32,StatisticBasedCase
1,BasicXform,M2MTransformation2,8,50676,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,32,StatisticBasedCase
1,BasicXform,M2MTransformation2,8,250923384,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,32,StatisticBasedCase
1,BasicXform,M2MTransformation2,8,379413752,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,32,StatisticBasedCase
1,BasicXform,M2MTransformation2,8,314989224,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,32,StatisticBasedCase
1,BasicXform,Modification,9,1670549,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,32,StatisticBasedCase
1,BasicXform,Modification,9,250944872,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,32,StatisticBasedCase
1,BasicXform,M2MTransformation2,10,14718,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,32,StatisticBasedCase
1,BasicXform,M2MTransformation2,10,250945752,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,32,StatisticBasedCase
1,BasicXform,M2MTransformation2,10,315011592,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,32,StatisticBasedCase
1,BasicXform,M2MTransformation2,10,282978772,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,32,StatisticBasedCase
1,BasicXform,Modification,11,1237700,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,32,StatisticBasedCase
1,BasicXform,Modification,11,250967752,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,32,StatisticBasedCase
1,BasicXform,M2MTransformation2,12,14299,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,32,StatisticBasedCase
1,BasicXform,M2MTransformation2,12,250968656,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,32,StatisticBasedCase
1,BasicXform,M2MTransformation2,12,315034496,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,32,StatisticBasedCase
1,BasicXform,M2MTransformation2,12,283001676,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,32,StatisticBasedCase
1,BasicXform,Modification,13,1247517,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,32,StatisticBasedCase
1,BasicXform,Modification,13,250990272,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,32,StatisticBasedCase
1,BasicXform,M2MTransformation2,14,15801,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,32,StatisticBasedCase
1,BasicXform,M2MTransformation2,14,250991152,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,32,StatisticBasedCase
1,BasicXform,M2MTransformation2,14,315056992,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,32,StatisticBasedCase
1,BasicXform,M2MTransformation2,14,283024172,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,32,StatisticBasedCase
3,BasicXform,EMFResourceInitialization,1,180598,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,32,StatisticBasedCase
3,BasicXform,EMFResourceInitialization,1,9941640,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,32,StatisticBasedCase
3,BasicXform,Generation,2,14027224267,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,32,StatisticBasedCase
3,BasicXform,Generation,2,389116456,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,32,StatisticBasedCase
3,BasicXform,Initialization,3,2111455349,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,32,StatisticBasedCase
