CaseName,Scenario,Size,RunIndex,Tool,MetricValue,Iteration,MetricName,PhaseName,Sequence
StatisticBasedCase,BasicXform,2,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13271392,2,Memory,M2MTransformation2,8
StatisticBasedCase,BasicXform,2,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,56210720,2,PeakMemory,M2MTransformation2,8
StatisticBasedCase,BasicXform,2,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,34735864,2,AverageMemory,M2MTransformation2,8
StatisticBasedCase,BasicXform,2,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,297838,3,Time,Modification,9
StatisticBasedCase,BasicXform,2,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13276248,3,Memory,Modification,9
StatisticBasedCase,BasicXform,2,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,25529317,3,Time,M2MTransformation2,10
StatisticBasedCase,BasicXform,2,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13298104,3,Memory,M2MTransformation2,10
StatisticBasedCase,BasicXform,2,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,34751928,3,AverageMemory,M2MTransformation2,10
StatisticBasedCase,BasicXform,2,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,34751928,3,PeakMemory,M2MTransformation2,10
StatisticBasedCase,BasicXform,2,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,259427,4,Time,Modification,11
StatisticBasedCase,BasicXform,2,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13302904,4,Memory,Modification,11
StatisticBasedCase,BasicXform,2,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,25618275,4,Time,M2MTransformation2,12
StatisticBasedCase,BasicXform,2,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13358224,4,Memory,M2MTransformation2,12
StatisticBasedCase,BasicXform,2,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,34778608,4,PeakMemory,M2MTransformation2,12
StatisticBasedCase,BasicXform,2,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,34778608,4,AverageMemory,M2MTransformation2,12
StatisticBasedCase,BasicXform,2,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,292890,5,Time,Modification,13
StatisticBasedCase,BasicXform,2,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13363240,5,Memory,Modification,13
StatisticBasedCase,BasicXform,2,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,21731020,5,Time,M2MTransformation2,14
StatisticBasedCase,BasicXform,2,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13373560,5,Memory,M2MTransformation2,14
StatisticBasedCase,BasicXform,2,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,34838920,5,PeakMemory,M2MTransformation2,14
StatisticBasedCase,BasicXform,2,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,34838920,5,AverageMemory,M2MTransformation2,14
StatisticBasedCase,BasicXform,4,2,BATCH_OPTIMIZED-TEMPLATE,150924,1,Time,EMFResourceInitialization,1
StatisticBasedCase,BasicXform,4,2,BATCH_OPTIMIZED-TEMPLATE,9386232,1,Memory,EMFResourceInitialization,1
StatisticBasedCase,BasicXform,4,2,BATCH_OPTIMIZED-TEMPLATE,294405111,1,Time,Generation,2
StatisticBasedCase,BasicXform,4,2,BATCH_OPTIMIZED-TEMPLATE,16660176,1,Memory,Generation,2
StatisticBasedCase,BasicXform,4,2,BATCH_OPTIMIZED-TEMPLATE,13191,1,Time,Initialization,3
StatisticBasedCase,BasicXform,4,2,BATCH_OPTIMIZED-TEMPLATE,9881216,1,Memory,Initialization,3
StatisticBasedCase,BasicXform,4,2,BATCH_OPTIMIZED-TEMPLATE,42093048,1,PeakMemory,Initialization,3
StatisticBasedCase,BasicXform,4,2,BATCH_OPTIMIZED-TEMPLATE,31355608,1,AverageMemory,Initialization,3
StatisticBasedCase,BasicXform,4,2,BATCH_OPTIMIZED-TEMPLATE,1975124266,1,Time,M2MTransformation1,4
StatisticBasedCase,BasicXform,4,2,BATCH_OPTIMIZED-TEMPLATE,10704512,1,Memory,M2MTransformation1,4
StatisticBasedCase,BasicXform,4,2,BATCH_OPTIMIZED-TEMPLATE,1084540592,1,PeakMemory,M2MTransformation1,4
StatisticBasedCase,BasicXform,4,2,BATCH_OPTIMIZED-TEMPLATE,192952619,1,AverageMemory,M2MTransformation1,4
StatisticBasedCase,BasicXform,4,2,BATCH_OPTIMIZED-TEMPLATE,118790,1,Time,Modification,5
StatisticBasedCase,BasicXform,4,2,BATCH_OPTIMIZED-TEMPLATE,10704600,1,Memory,Modification,5
StatisticBasedCase,BasicXform,4,2,BATCH_OPTIMIZED-TEMPLATE,2017218001,1,Time,M2MTransformation2,6
StatisticBasedCase,BasicXform,4,2,BATCH_OPTIMIZED-TEMPLATE,10945656,1,Memory,M2MTransformation2,6
StatisticBasedCase,BasicXform,4,2,BATCH_OPTIMIZED-TEMPLATE,1440559200,1,PeakMemory,M2MTransformation2,6
StatisticBasedCase,BasicXform,4,2,BATCH_OPTIMIZED-TEMPLATE,868287352,1,AverageMemory,M2MTransformation2,6
StatisticBasedCase,BasicXform,4,2,BATCH_OPTIMIZED-TEMPLATE,107425,2,Time,Modification,7
StatisticBasedCase,BasicXform,4,2,BATCH_OPTIMIZED-TEMPLATE,10945744,2,Memory,Modification,7
StatisticBasedCase,BasicXform,4,2,BATCH_OPTIMIZED-TEMPLATE,1953723378,2,Time,M2MTransformation2,8
StatisticBasedCase,BasicXform,4,2,BATCH_OPTIMIZED-TEMPLATE,11200536,2,Memory,M2MTransformation2,8
StatisticBasedCase,BasicXform,4,2,BATCH_OPTIMIZED-TEMPLATE,1441924744,2,PeakMemory,M2MTransformation2,8
StatisticBasedCase,BasicXform,4,2,BATCH_OPTIMIZED-TEMPLATE,843405205,2,AverageMemory,M2MTransformation2,8
StatisticBasedCase,BasicXform,4,2,BATCH_OPTIMIZED-TEMPLATE,89204,3,Time,Modification,9
StatisticBasedCase,BasicXform,4,2,BATCH_OPTIMIZED-TEMPLATE,11200664,3,Memory,Modification,9
StatisticBasedCase,BasicXform,4,2,BATCH_OPTIMIZED-TEMPLATE,1980303241,3,Time,M2MTransformation2,10
StatisticBasedCase,BasicXform,4,2,BATCH_OPTIMIZED-TEMPLATE,11433008,3,Memory,M2MTransformation2,10
StatisticBasedCase,BasicXform,4,2,BATCH_OPTIMIZED-TEMPLATE,842581378,3,AverageMemory,M2MTransformation2,10
StatisticBasedCase,BasicXform,4,2,BATCH_OPTIMIZED-TEMPLATE,1442826768,3,PeakMemory,M2MTransformation2,10
StatisticBasedCase,BasicXform,4,2,BATCH_OPTIMIZED-TEMPLATE,96937,4,Time,Modification,11
StatisticBasedCase,BasicXform,4,2,BATCH_OPTIMIZED-TEMPLATE,11433120,4,Memory,Modification,11
StatisticBasedCase,BasicXform,4,2,BATCH_OPTIMIZED-TEMPLATE,2084908176,4,Time,M2MTransformation2,12
StatisticBasedCase,BasicXform,4,2,BATCH_OPTIMIZED-TEMPLATE,11725072,4,Memory,M2MTransformation2,12
StatisticBasedCase,BasicXform,4,2,BATCH_OPTIMIZED-TEMPLATE,1443171920,4,PeakMemory,M2MTransformation2,12
StatisticBasedCase,BasicXform,4,2,BATCH_OPTIMIZED-TEMPLATE,827685873,4,AverageMemory,M2MTransformation2,12
StatisticBasedCase,BasicXform,4,2,BATCH_OPTIMIZED-TEMPLATE,64421,5,Time,Modification,13
StatisticBasedCase,BasicXform,4,2,BATCH_OPTIMIZED-TEMPLATE,11725160,5,Memory,Modification,13
StatisticBasedCase,BasicXform,4,2,BATCH_OPTIMIZED-TEMPLATE,1978477595,5,Time,M2MTransformation2,14
StatisticBasedCase,BasicXform,4,2,BATCH_OPTIMIZED-TEMPLATE,11961552,5,Memory,M2MTransformation2,14
StatisticBasedCase,BasicXform,4,2,BATCH_OPTIMIZED-TEMPLATE,843405872,5,AverageMemory,M2MTransformation2,14
StatisticBasedCase,BasicXform,4,2,BATCH_OPTIMIZED-TEMPLATE,1443357376,5,PeakMemory,M2MTransformation2,14
StatisticBasedCase,BasicXform,32,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,179870,1,Time,EMFResourceInitialization,1
StatisticBasedCase,BasicXform,32,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,9941248,1,Memory,EMFResourceInitialization,1
StatisticBasedCase,BasicXform,32,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14936346527,1,Time,Generation,2
StatisticBasedCase,BasicXform,32,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,388926696,1,Memory,Generation,2
StatisticBasedCase,BasicXform,32,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1780527396,1,Time,Initialization,3
StatisticBasedCase,BasicXform,32,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,215215720,1,Memory,Initialization,3
StatisticBasedCase,BasicXform,32,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,616751602,1,AverageMemory,Initialization,3
StatisticBasedCase,BasicXform,32,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1124454864,1,PeakMemory,Initialization,3
StatisticBasedCase,BasicXform,32,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,589871099,1,Time,M2MTransformation1,4
StatisticBasedCase,BasicXform,32,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,248259936,1,Memory,M2MTransformation1,4
StatisticBasedCase,BasicXform,32,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,416779580,1,AverageMemory,M2MTransformation1,4
StatisticBasedCase,BasicXform,32,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,586857720,1,PeakMemory,M2MTransformation1,4
StatisticBasedCase,BasicXform,32,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10677163,1,Time,Modification,5
StatisticBasedCase,BasicXform,32,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,250845824,1,Memory,Modification,5
StatisticBasedCase,BasicXform,32,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,202822,1,Time,M2MTransformation2,6
StatisticBasedCase,BasicXform,32,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,250846704,1,Memory,M2MTransformation2,6
StatisticBasedCase,BasicXform,32,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,314545024,1,AverageMemory,M2MTransformation2,6
StatisticBasedCase,BasicXform,32,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,314545024,1,PeakMemory,M2MTransformation2,6
StatisticBasedCase,BasicXform,32,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1933929,2,Time,Modification,7
StatisticBasedCase,BasicXform,32,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,250867976,2,Memory,Modification,7
StatisticBasedCase,BasicXform,32,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,18655,2,Time,M2MTransformation2,8
StatisticBasedCase,BasicXform,32,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,250868856,2,Memory,M2MTransformation2,8
StatisticBasedCase,BasicXform,32,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,314567176,2,PeakMemory,M2MTransformation2,8
StatisticBasedCase,BasicXform,32,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,314567176,2,AverageMemory,M2MTransformation2,8
StatisticBasedCase,BasicXform,32,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1366250,3,Time,Modification,9
StatisticBasedCase,BasicXform,32,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,250890272,3,Memory,Modification,9
StatisticBasedCase,BasicXform,32,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,18670,3,Time,M2MTransformation2,10
StatisticBasedCase,BasicXform,32,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,250891152,3,Memory,M2MTransformation2,10
StatisticBasedCase,BasicXform,32,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,314589472,3,AverageMemory,M2MTransformation2,10
StatisticBasedCase,BasicXform,32,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,379014000,3,PeakMemory,M2MTransformation2,10
StatisticBasedCase,BasicXform,32,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1422022,4,Time,Modification,11
StatisticBasedCase,BasicXform,32,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,250913400,4,Memory,Modification,11
StatisticBasedCase,BasicXform,32,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14109,4,Time,M2MTransformation2,12
StatisticBasedCase,BasicXform,32,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,250914304,4,Memory,M2MTransformation2,12
StatisticBasedCase,BasicXform,32,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,282763564,4,AverageMemory,M2MTransformation2,12
StatisticBasedCase,BasicXform,32,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,314612624,4,PeakMemory,M2MTransformation2,12
StatisticBasedCase,BasicXform,32,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1312779,5,Time,Modification,13
StatisticBasedCase,BasicXform,32,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,250936376,5,Memory,Modification,13
StatisticBasedCase,BasicXform,32,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14302,5,Time,M2MTransformation2,14
StatisticBasedCase,BasicXform,32,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,250937256,5,Memory,M2MTransformation2,14
StatisticBasedCase,BasicXform,32,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,314635576,5,AverageMemory,M2MTransformation2,14
StatisticBasedCase,BasicXform,32,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,314635576,5,PeakMemory,M2MTransformation2,14
StatisticBasedCase,BasicXform,32,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,142849,1,Time,EMFResourceInitialization,1
StatisticBasedCase,BasicXform,32,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,9944144,1,Memory,EMFResourceInitialization,1
StatisticBasedCase,BasicXform,32,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15264420298,1,Time,Generation,2
StatisticBasedCase,BasicXform,32,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,388945000,1,Memory,Generation,2
StatisticBasedCase,BasicXform,32,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1982269255,1,Time,Initialization,3
StatisticBasedCase,BasicXform,32,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,214030952,1,Memory,Initialization,3
StatisticBasedCase,BasicXform,32,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1052254408,1,PeakMemory,Initialization,3
StatisticBasedCase,BasicXform,32,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,552071098,1,AverageMemory,Initialization,3
StatisticBasedCase,BasicXform,32,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,602847709,1,Time,M2MTransformation1,4
StatisticBasedCase,BasicXform,32,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,247077504,1,Memory,M2MTransformation1,4
StatisticBasedCase,BasicXform,32,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,587941960,1,PeakMemory,M2MTransformation1,4
StatisticBasedCase,BasicXform,32,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,433062780,1,AverageMemory,M2MTransformation1,4
StatisticBasedCase,BasicXform,32,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12286547,1,Time,Modification,5
StatisticBasedCase,BasicXform,32,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,249663328,1,Memory,Modification,5
StatisticBasedCase,BasicXform,32,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,49325,1,Time,M2MTransformation2,6
StatisticBasedCase,BasicXform,32,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,249664208,1,Memory,M2MTransformation2,6
StatisticBasedCase,BasicXform,32,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,378240696,1,PeakMemory,M2MTransformation2,6
StatisticBasedCase,BasicXform,32,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,313816168,1,AverageMemory,M2MTransformation2,6
StatisticBasedCase,BasicXform,32,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2047010,2,Time,Modification,7
StatisticBasedCase,BasicXform,32,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,249685112,2,Memory,Modification,7
StatisticBasedCase,BasicXform,32,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,19190,2,Time,M2MTransformation2,8
StatisticBasedCase,BasicXform,32,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,249685992,2,Memory,M2MTransformation2,8
StatisticBasedCase,BasicXform,32,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,281762072,2,AverageMemory,M2MTransformation2,8
StatisticBasedCase,BasicXform,32,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,313837952,2,PeakMemory,M2MTransformation2,8
StatisticBasedCase,BasicXform,32,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1646960,3,Time,Modification,9
StatisticBasedCase,BasicXform,32,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,249707504,3,Memory,Modification,9
StatisticBasedCase,BasicXform,32,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,46086,3,Time,M2MTransformation2,10
StatisticBasedCase,BasicXform,32,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,249708384,3,Memory,M2MTransformation2,10
StatisticBasedCase,BasicXform,32,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,313860344,3,AverageMemory,M2MTransformation2,10
StatisticBasedCase,BasicXform,32,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,378284872,3,PeakMemory,M2MTransformation2,10
StatisticBasedCase,BasicXform,32,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1338180,4,Time,Modification,11
StatisticBasedCase,BasicXform,32,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,249730392,4,Memory,Modification,11
StatisticBasedCase,BasicXform,32,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,20326,4,Time,M2MTransformation2,12
StatisticBasedCase,BasicXform,32,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,249731296,4,Memory,M2MTransformation2,12
StatisticBasedCase,BasicXform,32,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,313883256,4,PeakMemory,M2MTransformation2,12
StatisticBasedCase,BasicXform,32,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,313883256,4,AverageMemory,M2MTransformation2,12
StatisticBasedCase,BasicXform,32,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1412113,5,Time,Modification,13
StatisticBasedCase,BasicXform,32,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,249753000,5,Memory,Modification,13
StatisticBasedCase,BasicXform,32,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14522,5,Time,M2MTransformation2,14
StatisticBasedCase,BasicXform,32,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,249753880,5,Memory,M2MTransformation2,14
StatisticBasedCase,BasicXform,32,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,281829960,5,AverageMemory,M2MTransformation2,14
StatisticBasedCase,BasicXform,32,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,313905840,5,PeakMemory,M2MTransformation2,14
StatisticBasedCase,BasicXform,1,1,BATCH_OPTIMIZED-TEMPLATE,267714,1,Time,EMFResourceInitialization,1
StatisticBasedCase,BasicXform,1,1,BATCH_OPTIMIZED-TEMPLATE,9353064,1,Memory,EMFResourceInitialization,1
StatisticBasedCase,BasicXform,1,1,BATCH_OPTIMIZED-TEMPLATE,61130353,1,Time,Generation,2
StatisticBasedCase,BasicXform,1,1,BATCH_OPTIMIZED-TEMPLATE,10633664,1,Memory,Generation,2
StatisticBasedCase,BasicXform,1,1,BATCH_OPTIMIZED-TEMPLATE,16353,1,Time,Initialization,3
StatisticBasedCase,BasicXform,1,1,BATCH_OPTIMIZED-TEMPLATE,9470184,1,Memory,Initialization,3
StatisticBasedCase,BasicXform,1,1,BATCH_OPTIMIZED-TEMPLATE,20207480,1,AverageMemory,Initialization,3
StatisticBasedCase,BasicXform,1,1,BATCH_OPTIMIZED-TEMPLATE,30944576,1,PeakMemory,Initialization,3
StatisticBasedCase,BasicXform,1,1,BATCH_OPTIMIZED-TEMPLATE,119235970,1,Time,M2MTransformation1,4
StatisticBasedCase,BasicXform,1,1,BATCH_OPTIMIZED-TEMPLATE,9664048,1,Memory,M2MTransformation1,4
StatisticBasedCase,BasicXform,1,1,BATCH_OPTIMIZED-TEMPLATE,192008576,1,AverageMemory,M2MTransformation1,4
StatisticBasedCase,BasicXform,1,1,BATCH_OPTIMIZED-TEMPLATE,353071664,1,PeakMemory,M2MTransformation1,4
StatisticBasedCase,BasicXform,1,1,BATCH_OPTIMIZED-TEMPLATE,87733,1,Time,Modification,5
StatisticBasedCase,BasicXform,1,1,BATCH_OPTIMIZED-TEMPLATE,9664136,1,Memory,Modification,5
StatisticBasedCase,BasicXform,1,1,BATCH_OPTIMIZED-TEMPLATE,119679476,1,Time,M2MTransformation2,6
StatisticBasedCase,BasicXform,1,1,BATCH_OPTIMIZED-TEMPLATE,9724688,1,Memory,M2MTransformation2,6
StatisticBasedCase,BasicXform,1,1,BATCH_OPTIMIZED-TEMPLATE,353265592,1,PeakMemory,M2MTransformation2,6
StatisticBasedCase,BasicXform,1,1,BATCH_OPTIMIZED-TEMPLATE,192202680,1,AverageMemory,M2MTransformation2,6
StatisticBasedCase,BasicXform,1,1,BATCH_OPTIMIZED-TEMPLATE,91395,2,Time,Modification,7
StatisticBasedCase,BasicXform,1,1,BATCH_OPTIMIZED-TEMPLATE,9724776,2,Memory,Modification,7
StatisticBasedCase,BasicXform,1,1,BATCH_OPTIMIZED-TEMPLATE,120239304,2,Time,M2MTransformation2,8
StatisticBasedCase,BasicXform,1,1,BATCH_OPTIMIZED-TEMPLATE,9790056,2,Memory,M2MTransformation2,8
StatisticBasedCase,BasicXform,1,1,BATCH_OPTIMIZED-TEMPLATE,192263020,2,AverageMemory,M2MTransformation2,8
StatisticBasedCase,BasicXform,1,1,BATCH_OPTIMIZED-TEMPLATE,353325632,2,PeakMemory,M2MTransformation2,8
StatisticBasedCase,BasicXform,1,1,BATCH_OPTIMIZED-TEMPLATE,88841,3,Time,Modification,9
StatisticBasedCase,BasicXform,1,1,BATCH_OPTIMIZED-TEMPLATE,9790144,3,Memory,Modification,9
StatisticBasedCase,BasicXform,1,1,BATCH_OPTIMIZED-TEMPLATE,119827997,3,Time,M2MTransformation2,10
StatisticBasedCase,BasicXform,1,1,BATCH_OPTIMIZED-TEMPLATE,9853440,3,Memory,M2MTransformation2,10
StatisticBasedCase,BasicXform,1,1,BATCH_OPTIMIZED-TEMPLATE,353390704,3,PeakMemory,M2MTransformation2,10
StatisticBasedCase,BasicXform,1,1,BATCH_OPTIMIZED-TEMPLATE,192328240,3,AverageMemory,M2MTransformation2,10
StatisticBasedCase,BasicXform,1,1,BATCH_OPTIMIZED-TEMPLATE,77634,4,Time,Modification,11
StatisticBasedCase,BasicXform,1,1,BATCH_OPTIMIZED-TEMPLATE,9853552,4,Memory,Modification,11
StatisticBasedCase,BasicXform,1,1,BATCH_OPTIMIZED-TEMPLATE,119797511,4,Time,M2MTransformation2,12
StatisticBasedCase,BasicXform,1,1,BATCH_OPTIMIZED-TEMPLATE,9929000,4,Memory,M2MTransformation2,12
StatisticBasedCase,BasicXform,1,1,BATCH_OPTIMIZED-TEMPLATE,353454368,4,PeakMemory,M2MTransformation2,12
StatisticBasedCase,BasicXform,1,1,BATCH_OPTIMIZED-TEMPLATE,192391788,4,AverageMemory,M2MTransformation2,12
StatisticBasedCase,BasicXform,1,1,BATCH_OPTIMIZED-TEMPLATE,78064,5,Time,Modification,13
StatisticBasedCase,BasicXform,1,1,BATCH_OPTIMIZED-TEMPLATE,9929088,5,Memory,Modification,13
StatisticBasedCase,BasicXform,1,1,BATCH_OPTIMIZED-TEMPLATE,122496372,5,Time,M2MTransformation2,14
StatisticBasedCase,BasicXform,1,1,BATCH_OPTIMIZED-TEMPLATE,9993720,5,Memory,M2MTransformation2,14
StatisticBasedCase,BasicXform,1,1,BATCH_OPTIMIZED-TEMPLATE,192466892,5,AverageMemory,M2MTransformation2,14
StatisticBasedCase,BasicXform,1,1,BATCH_OPTIMIZED-TEMPLATE,353529064,5,PeakMemory,M2MTransformation2,14
StatisticBasedCase,BasicXform,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,691877,1,Time,EMFResourceInitialization,1
StatisticBasedCase,BasicXform,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,9491272,1,Memory,EMFResourceInitialization,1
StatisticBasedCase,BasicXform,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,107833034,1,Time,Generation,2
StatisticBasedCase,BasicXform,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12130360,1,Memory,Generation,2
StatisticBasedCase,BasicXform,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,41248236,1,Time,Initialization,3
StatisticBasedCase,BasicXform,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,11947800,1,Memory,Initialization,3
StatisticBasedCase,BasicXform,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,52694280,1,PeakMemory,Initialization,3
StatisticBasedCase,BasicXform,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,41956856,1,AverageMemory,Initialization,3
StatisticBasedCase,BasicXform,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,35305461,1,Time,M2MTransformation1,4
StatisticBasedCase,BasicXform,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13183560,1,Memory,M2MTransformation1,4
StatisticBasedCase,BasicXform,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,33423232,1,PeakMemory,M2MTransformation1,4
StatisticBasedCase,BasicXform,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,33423232,1,AverageMemory,M2MTransformation1,4
StatisticBasedCase,BasicXform,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,316426,1,Time,Modification,5
StatisticBasedCase,BasicXform,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13188104,1,Memory,Modification,5
StatisticBasedCase,BasicXform,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,37963478,1,Time,M2MTransformation2,6
StatisticBasedCase,BasicXform,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13221512,1,Memory,M2MTransformation2,6
StatisticBasedCase,BasicXform,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,34663736,1,PeakMemory,M2MTransformation2,6
StatisticBasedCase,BasicXform,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,34663736,1,AverageMemory,M2MTransformation2,6
StatisticBasedCase,BasicXform,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,307222,2,Time,Modification,7
StatisticBasedCase,BasicXform,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13226144,2,Memory,Modification,7
StatisticBasedCase,BasicXform,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,38641347,2,Time,M2MTransformation2,8
StatisticBasedCase,BasicXform,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13235024,2,Memory,M2MTransformation2,8
StatisticBasedCase,BasicXform,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,56176632,2,PeakMemory,M2MTransformation2,8
