RunIndex,PhaseName,Scenario,Sequence,CaseName,Iteration,Tool,Size,MetricName,MetricValue
3,M2MTransformation2,BasicXform,14,StatisticBasedCase,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32,Time,13692
3,M2MTransformation2,BasicXform,14,StatisticBasedCase,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32,Memory,331450280
3,M2MTransformation2,BasicXform,14,StatisticBasedCase,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32,PeakMemory,395018256
3,M2MTransformation2,BasicXform,14,StatisticBasedCase,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32,AverageMemory,363234368
1,EMFResourceInitialization,BasicXform,1,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE,1,Time,200985
1,EMFResourceInitialization,BasicXform,1,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE,1,Memory,11896000
1,Generation,BasicXform,2,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE,1,Time,57582246
1,Generation,BasicXform,2,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE,1,Memory,13493536
1,Initialization,BasicXform,3,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE,1,Time,13074
1,Initialization,BasicXform,3,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE,1,Memory,12010592
1,Initialization,BasicXform,3,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE,1,PeakMemory,33485032
1,Initialization,BasicXform,3,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE,1,AverageMemory,22747912
1,M2MTransformation1,BasicXform,4,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE,1,Time,127618984
1,M2MTransformation1,BasicXform,4,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE,1,Memory,12204456
1,M2MTransformation1,BasicXform,4,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE,1,PeakMemory,355610864
1,M2MTransformation1,BasicXform,4,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE,1,AverageMemory,194548404
1,Modification,BasicXform,5,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE,1,Time,68584
1,Modification,BasicXform,5,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE,1,Memory,12204544
1,M2MTransformation2,BasicXform,6,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE,1,Time,125615811
1,M2MTransformation2,BasicXform,6,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE,1,Memory,12265400
1,M2MTransformation2,BasicXform,6,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE,1,PeakMemory,355807072
1,M2MTransformation2,BasicXform,6,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE,1,AverageMemory,194743648
1,Modification,BasicXform,7,StatisticBasedCase,2,BATCH_OPTIMIZED-TEMPLATE,1,Time,76141
1,Modification,BasicXform,7,StatisticBasedCase,2,BATCH_OPTIMIZED-TEMPLATE,1,Memory,12265488
1,M2MTransformation2,BasicXform,8,StatisticBasedCase,2,BATCH_OPTIMIZED-TEMPLATE,1,Time,122360482
1,M2MTransformation2,BasicXform,8,StatisticBasedCase,2,BATCH_OPTIMIZED-TEMPLATE,1,Memory,12331768
1,M2MTransformation2,BasicXform,8,StatisticBasedCase,2,BATCH_OPTIMIZED-TEMPLATE,1,AverageMemory,194803860
1,M2MTransformation2,BasicXform,8,StatisticBasedCase,2,BATCH_OPTIMIZED-TEMPLATE,1,PeakMemory,377341408
1,Modification,BasicXform,9,StatisticBasedCase,3,BATCH_OPTIMIZED-TEMPLATE,1,Time,41040
1,Modification,BasicXform,9,StatisticBasedCase,3,BATCH_OPTIMIZED-TEMPLATE,1,Memory,12331856
1,M2MTransformation2,BasicXform,10,StatisticBasedCase,3,BATCH_OPTIMIZED-TEMPLATE,1,Time,124226436
1,M2MTransformation2,BasicXform,10,StatisticBasedCase,3,BATCH_OPTIMIZED-TEMPLATE,1,Memory,12396544
1,M2MTransformation2,BasicXform,10,StatisticBasedCase,3,BATCH_OPTIMIZED-TEMPLATE,1,PeakMemory,355933408
1,M2MTransformation2,BasicXform,10,StatisticBasedCase,3,BATCH_OPTIMIZED-TEMPLATE,1,AverageMemory,194870472
1,Modification,BasicXform,11,StatisticBasedCase,4,BATCH_OPTIMIZED-TEMPLATE,1,Time,57725
1,Modification,BasicXform,11,StatisticBasedCase,4,BATCH_OPTIMIZED-TEMPLATE,1,Memory,12396656
1,M2MTransformation2,BasicXform,12,StatisticBasedCase,4,BATCH_OPTIMIZED-TEMPLATE,1,Time,125148984
1,M2MTransformation2,BasicXform,12,StatisticBasedCase,4,BATCH_OPTIMIZED-TEMPLATE,1,Memory,12473688
1,M2MTransformation2,BasicXform,12,StatisticBasedCase,4,BATCH_OPTIMIZED-TEMPLATE,1,PeakMemory,355999616
1,M2MTransformation2,BasicXform,12,StatisticBasedCase,4,BATCH_OPTIMIZED-TEMPLATE,1,AverageMemory,194935988
1,Modification,BasicXform,13,StatisticBasedCase,5,BATCH_OPTIMIZED-TEMPLATE,1,Time,113036
1,Modification,BasicXform,13,StatisticBasedCase,5,BATCH_OPTIMIZED-TEMPLATE,1,Memory,12473776
1,M2MTransformation2,BasicXform,14,StatisticBasedCase,5,BATCH_OPTIMIZED-TEMPLATE,1,Time,127573891
1,M2MTransformation2,BasicXform,14,StatisticBasedCase,5,BATCH_OPTIMIZED-TEMPLATE,1,Memory,12540424
1,M2MTransformation2,BasicXform,14,StatisticBasedCase,5,BATCH_OPTIMIZED-TEMPLATE,1,AverageMemory,195012864
1,M2MTransformation2,BasicXform,14,StatisticBasedCase,5,BATCH_OPTIMIZED-TEMPLATE,1,PeakMemory,356076272
2,EMFResourceInitialization,BasicXform,1,StatisticBasedCase,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,Time,190755
2,EMFResourceInitialization,BasicXform,1,StatisticBasedCase,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,Memory,12771824
2,Generation,BasicXform,2,StatisticBasedCase,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,Time,83459779934
2,Generation,BasicXform,2,StatisticBasedCase,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,Memory,2410548104
2,Initialization,BasicXform,3,StatisticBasedCase,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,Time,2971076686
2,Initialization,BasicXform,3,StatisticBasedCase,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,Memory,228897920
2,Initialization,BasicXform,3,StatisticBasedCase,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,PeakMemory,1185518560
2,Initialization,BasicXform,3,StatisticBasedCase,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,AverageMemory,566248294
2,M2MTransformation1,BasicXform,4,StatisticBasedCase,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,Time,1259989236
2,M2MTransformation1,BasicXform,4,StatisticBasedCase,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,Memory,267905072
2,M2MTransformation1,BasicXform,4,StatisticBasedCase,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,PeakMemory,1451505784
2,M2MTransformation1,BasicXform,4,StatisticBasedCase,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,AverageMemory,956640562
2,Modification,BasicXform,5,StatisticBasedCase,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,Time,936846
2,Modification,BasicXform,5,StatisticBasedCase,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,Memory,267902880
2,M2MTransformation2,BasicXform,6,StatisticBasedCase,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,Time,1192145881
2,M2MTransformation2,BasicXform,6,StatisticBasedCase,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,Memory,267911264
2,M2MTransformation2,BasicXform,6,StatisticBasedCase,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,PeakMemory,1525682312
2,M2MTransformation2,BasicXform,6,StatisticBasedCase,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,AverageMemory,1048593893
2,Modification,BasicXform,7,StatisticBasedCase,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,Time,763316
2,Modification,BasicXform,7,StatisticBasedCase,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,Memory,267911112
2,M2MTransformation2,BasicXform,8,StatisticBasedCase,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,Time,1151701876
2,M2MTransformation2,BasicXform,8,StatisticBasedCase,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,Memory,267918640
2,M2MTransformation2,BasicXform,8,StatisticBasedCase,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,AverageMemory,1069596906
2,M2MTransformation2,BasicXform,8,StatisticBasedCase,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,PeakMemory,1556334232
2,Modification,BasicXform,9,StatisticBasedCase,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,Time,450121
2,Modification,BasicXform,9,StatisticBasedCase,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,Memory,267918464
2,M2MTransformation2,BasicXform,10,StatisticBasedCase,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,Time,1131718177
2,M2MTransformation2,BasicXform,10,StatisticBasedCase,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,Memory,267925968
2,M2MTransformation2,BasicXform,10,StatisticBasedCase,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,PeakMemory,1548962168
2,M2MTransformation2,BasicXform,10,StatisticBasedCase,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,AverageMemory,1079246469
2,Modification,BasicXform,11,StatisticBasedCase,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,Time,378513
2,Modification,BasicXform,11,StatisticBasedCase,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,Memory,267925816
2,M2MTransformation2,BasicXform,12,StatisticBasedCase,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,Time,1269127005
2,M2MTransformation2,BasicXform,12,StatisticBasedCase,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,Memory,267933608
2,M2MTransformation2,BasicXform,12,StatisticBasedCase,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,AverageMemory,1033621597
2,M2MTransformation2,BasicXform,12,StatisticBasedCase,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,PeakMemory,1544084864
2,Modification,BasicXform,13,StatisticBasedCase,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,Time,370218
2,Modification,BasicXform,13,StatisticBasedCase,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,Memory,267933432
2,M2MTransformation2,BasicXform,14,StatisticBasedCase,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,Time,1126199866
2,M2MTransformation2,BasicXform,14,StatisticBasedCase,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,Memory,267940936
2,M2MTransformation2,BasicXform,14,StatisticBasedCase,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,PeakMemory,1540860800
2,M2MTransformation2,BasicXform,14,StatisticBasedCase,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,AverageMemory,1074121074
1,EMFResourceInitialization,BasicXform,1,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,Time,199661
1,EMFResourceInitialization,BasicXform,1,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,Memory,12034600
1,Generation,BasicXform,2,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,Time,89949944
1,Generation,BasicXform,2,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,Memory,15475776
1,Initialization,BasicXform,3,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,Time,37380271
1,Initialization,BasicXform,3,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,Memory,15187464
1,Initialization,BasicXform,3,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,AverageMemory,55226496
1,Initialization,BasicXform,3,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,PeakMemory,65963936
1,M2MTransformation1,BasicXform,4,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,Time,24758014
1,M2MTransformation1,BasicXform,4,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,Memory,16658400
1,M2MTransformation1,BasicXform,4,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,PeakMemory,58137752
1,M2MTransformation1,BasicXform,4,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,AverageMemory,47400324
1,Modification,BasicXform,5,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,Time,337982
1,Modification,BasicXform,5,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,Memory,16667064
1,M2MTransformation2,BasicXform,6,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,Time,27852635
1,M2MTransformation2,BasicXform,6,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,Memory,16702784
1,M2MTransformation2,BasicXform,6,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,AverageMemory,38142696
1,M2MTransformation2,BasicXform,6,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,PeakMemory,59617552
1,Modification,BasicXform,7,StatisticBasedCase,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,Time,273742
1,Modification,BasicXform,7,StatisticBasedCase,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,Memory,16711648
1,M2MTransformation2,BasicXform,8,StatisticBasedCase,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,Time,24410031
1,M2MTransformation2,BasicXform,8,StatisticBasedCase,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,Memory,16726408
1,M2MTransformation2,BasicXform,8,StatisticBasedCase,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,PeakMemory,59662136
1,M2MTransformation2,BasicXform,8,StatisticBasedCase,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,AverageMemory,38187280
1,Modification,BasicXform,9,StatisticBasedCase,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,Time,279133
1,Modification,BasicXform,9,StatisticBasedCase,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,Memory,16735032
1,M2MTransformation2,BasicXform,10,StatisticBasedCase,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,Time,23992103
1,M2MTransformation2,BasicXform,10,StatisticBasedCase,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,Memory,16752312
1,M2MTransformation2,BasicXform,10,StatisticBasedCase,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,AverageMemory,38210664
1,M2MTransformation2,BasicXform,10,StatisticBasedCase,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,PeakMemory,38210664
1,Modification,BasicXform,11,StatisticBasedCase,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,Time,231913
1,Modification,BasicXform,11,StatisticBasedCase,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,Memory,16761448
1,M2MTransformation2,BasicXform,12,StatisticBasedCase,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,Time,24300377
1,M2MTransformation2,BasicXform,12,StatisticBasedCase,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,Memory,16821120
1,M2MTransformation2,BasicXform,12,StatisticBasedCase,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,PeakMemory,38237104
1,M2MTransformation2,BasicXform,12,StatisticBasedCase,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,AverageMemory,38237104
1,Modification,BasicXform,13,StatisticBasedCase,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,Time,204311
1,Modification,BasicXform,13,StatisticBasedCase,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,Memory,16830136
1,M2MTransformation2,BasicXform,14,StatisticBasedCase,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,Time,22537717
1,M2MTransformation2,BasicXform,14,StatisticBasedCase,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,Memory,16841912
1,M2MTransformation2,BasicXform,14,StatisticBasedCase,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,PeakMemory,38305768
1,M2MTransformation2,BasicXform,14,StatisticBasedCase,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,AverageMemory,38305768
3,EMFResourceInitialization,BasicXform,1,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE,16,Time,174909
3,EMFResourceInitialization,BasicXform,1,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE,16,Memory,12063960
3,Generation,BasicXform,2,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE,16,Time,3244551526
3,Generation,BasicXform,2,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE,16,Memory,145253032
3,Initialization,BasicXform,3,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE,16,Time,13325
3,Initialization,BasicXform,3,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE,16,Memory,14764248
3,Initialization,BasicXform,3,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE,16,AverageMemory,35612672
3,Initialization,BasicXform,3,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE,16,PeakMemory,56460896
3,M2MTransformation1,BasicXform,4,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE,16,Time,38171030049
3,M2MTransformation1,BasicXform,4,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE,16,Memory,18664176
3,M2MTransformation1,BasicXform,4,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE,16,PeakMemory,3360596656
3,M2MTransformation1,BasicXform,4,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE,16,AverageMemory,1489445835
3,Modification,BasicXform,5,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE,16,Time,250219
3,Modification,BasicXform,5,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE,16,Memory,18664296
3,M2MTransformation2,BasicXform,6,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE,16,Time,35653485512
3,M2MTransformation2,BasicXform,6,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE,16,Memory,19709016
3,M2MTransformation2,BasicXform,6,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE,16,AverageMemory,1160221103
3,M2MTransformation2,BasicXform,6,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE,16,PeakMemory,3336099584
3,Modification,BasicXform,7,StatisticBasedCase,2,BATCH_OPTIMIZED-TEMPLATE,16,Time,119860
3,Modification,BasicXform,7,StatisticBasedCase,2,BATCH_OPTIMIZED-TEMPLATE,16,Memory,19709104
3,M2MTransformation2,BasicXform,8,StatisticBasedCase,2,BATCH_OPTIMIZED-TEMPLATE,16,Time,36192209156
3,M2MTransformation2,BasicXform,8,StatisticBasedCase,2,BATCH_OPTIMIZED-TEMPLATE,16,Memory,20657240
3,M2MTransformation2,BasicXform,8,StatisticBasedCase,2,BATCH_OPTIMIZED-TEMPLATE,16,PeakMemory,3329120048
3,M2MTransformation2,BasicXform,8,StatisticBasedCase,2,BATCH_OPTIMIZED-TEMPLATE,16,AverageMemory,1252360296
3,Modification,BasicXform,9,StatisticBasedCase,3,BATCH_OPTIMIZED-TEMPLATE,16,Time,113412
3,Modification,BasicXform,9,StatisticBasedCase,3,BATCH_OPTIMIZED-TEMPLATE,16,Memory,20657328
3,M2MTransformation2,BasicXform,10,StatisticBasedCase,3,BATCH_OPTIMIZED-TEMPLATE,16,Time,35507794598
3,M2MTransformation2,BasicXform,10,StatisticBasedCase,3,BATCH_OPTIMIZED-TEMPLATE,16,Memory,21803712
3,M2MTransformation2,BasicXform,10,StatisticBasedCase,3,BATCH_OPTIMIZED-TEMPLATE,16,PeakMemory,3328239224
3,M2MTransformation2,BasicXform,10,StatisticBasedCase,3,BATCH_OPTIMIZED-TEMPLATE,16,AverageMemory,1245848188
3,Modification,BasicXform,11,StatisticBasedCase,4,BATCH_OPTIMIZED-TEMPLATE,16,Time,117602
3,Modification,BasicXform,11,StatisticBasedCase,4,BATCH_OPTIMIZED-TEMPLATE,16,Memory,21803824
3,M2MTransformation2,BasicXform,12,StatisticBasedCase,4,BATCH_OPTIMIZED-TEMPLATE,16,Time,36247038268
3,M2MTransformation2,BasicXform,12,StatisticBasedCase,4,BATCH_OPTIMIZED-TEMPLATE,16,Memory,22755304
3,M2MTransformation2,BasicXform,12,StatisticBasedCase,4,BATCH_OPTIMIZED-TEMPLATE,16,PeakMemory,3318089128
3,M2MTransformation2,BasicXform,12,StatisticBasedCase,4,BATCH_OPTIMIZED-TEMPLATE,16,AverageMemory,1340097915
3,Modification,BasicXform,13,StatisticBasedCase,5,BATCH_OPTIMIZED-TEMPLATE,16,Time,152451
3,Modification,BasicXform,13,StatisticBasedCase,5,BATCH_OPTIMIZED-TEMPLATE,16,Memory,22755416
3,M2MTransformation2,BasicXform,14,StatisticBasedCase,5,BATCH_OPTIMIZED-TEMPLATE,16,Time,37502107897
3,M2MTransformation2,BasicXform,14,StatisticBasedCase,5,BATCH_OPTIMIZED-TEMPLATE,16,Memory,23708248
3,M2MTransformation2,BasicXform,14,StatisticBasedCase,5,BATCH_OPTIMIZED-TEMPLATE,16,AverageMemory,1207373132
3,M2MTransformation2,BasicXform,14,StatisticBasedCase,5,BATCH_OPTIMIZED-TEMPLATE,16,PeakMemory,3311676088
1,EMFResourceInitialization,BasicXform,1,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,Time,245766
1,EMFResourceInitialization,BasicXform,1,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,Memory,12218576
1,Generation,BasicXform,2,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,Time,945578892
1,Generation,BasicXform,2,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,Memory,45739008
1,Initialization,BasicXform,3,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,Time,146654203
1,Initialization,BasicXform,3,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,Memory,35690648
1,Initialization,BasicXform,3,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,PeakMemory,120676760
1,Initialization,BasicXform,3,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,AverageMemory,77727064
1,M2MTransformation1,BasicXform,4,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,Time,180365927
1,M2MTransformation1,BasicXform,4,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,Memory,44148864
1,M2MTransformation1,BasicXform,4,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,AverageMemory,78641016
1,M2MTransformation1,BasicXform,4,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,PeakMemory,100115904
1,Modification,BasicXform,5,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,Time,4031437
1,Modification,BasicXform,5,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,Memory,44801184
1,M2MTransformation2,BasicXform,6,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,Time,16107
1,M2MTransformation2,BasicXform,6,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,Memory,44802056
1,M2MTransformation2,BasicXform,6,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,AverageMemory,66276864
1,M2MTransformation2,BasicXform,6,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,PeakMemory,66276864
1,Modification,BasicXform,7,StatisticBasedCase,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,Time,2129793
1,Modification,BasicXform,7,StatisticBasedCase,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,Memory,44865952
1,M2MTransformation2,BasicXform,8,StatisticBasedCase,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,Time,22716
1,M2MTransformation2,BasicXform,8,StatisticBasedCase,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,Memory,44866824
1,M2MTransformation2,BasicXform,8,StatisticBasedCase,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,PeakMemory,87816488
1,M2MTransformation2,BasicXform,8,StatisticBasedCase,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,AverageMemory,66341632
1,Modification,BasicXform,9,StatisticBasedCase,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,Time,2325230
1,Modification,BasicXform,9,StatisticBasedCase,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,Memory,44923728
1,M2MTransformation2,BasicXform,10,StatisticBasedCase,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,Time,20508
1,M2MTransformation2,BasicXform,10,StatisticBasedCase,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,Memory,44924600
1,M2MTransformation2,BasicXform,10,StatisticBasedCase,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,PeakMemory,66399408
